usage_id,customer_id,usage_date,login_count,active_minutes,feature_clicks,reports_created,data_exports,seat_count,record_status,status_reason
U0000273,C00098,2025-07-16,46.0,1122.0,396,45,69,2.0,VALID,No issues detected
U0000274,C00287,2025-10-11,12.0,1967.0,326,7,87,10.0,VALID,No issues detected
U0000275,C01508,2025-12-25,3.0,859.0,462,72,36,-5.0,INVALID,Usage record references customer not in subscriptions
U0000276,C01049,2024-07-29,2.0,,846,13,12,-5.0,VALID,No issues detected
U0000277,C01404,2026-01-01,34.0,1486.0,855,70,11,500.0,INVALID,Usage record references customer not in subscriptions
U0000278,C01360,2024-12-23,54.0,118.0,551,24,96,,INVALID,Usage record references customer not in subscriptions
U0000279,C01062,2025-05-23,41.0,1541.0,333,15,63,,INVALID,Usage record references customer not in subscriptions
U0000280,C01299,2025-10-03,,924.0,304,0,16,100.0,VALID,No issues detected
U0000281,C00786,2025-09-02,,354.0,52,21,61,1.0,VALID,No issues detected
U0000282,C00561,2024-06-03,52.0,257.0,349,7,95,50.0,VALID,No issues detected
U0000283,C01477,2024-12-08,40.0,101.0,370,62,4,100.0,VALID,No issues detected
U0000284,C01371,2024-11-29,16.0,800.0,252,27,30,,VALID,No issues detected
U0000285,C00992,2024-03-23,25.0,1908.0,196,74,42,-5.0,VALID,No issues detected
U0000286,C00649,2025-10-13,12.0,14.0,495,57,43,500.0,VALID,No issues detected
U0000287,C00715,2024-06-08,35.0,1636.0,243,75,61,1.0,INVALID,Usage record references customer not in subscriptions
U0000288,C00271,2024-05-01,5.0,1345.0,115,78,74,500.0,VALID,No issues detected
U0000289,C01215,2025-09-16,57.0,1687.0,562,74,67,50.0,VALID,No issues detected
U0000290,C00055,2025-11-14,1.0,1822.0,525,0,70,50.0,INVALID,Usage record references customer not in subscriptions
U0000291,C01623,2025-09-21,5.0,1089.0,530,72,66,5.0,INVALID,Usage record references customer not in subscriptions
U0000292,C01499,2025-08-10,34.0,1676.0,490,73,40,20.0,INVALID,Usage record references customer not in subscriptions
U0000293,C01183,2024-06-29,30.0,843.0,488,4,64,50.0,VALID,No issues detected
U0000294,C01651,2025-11-20,-24.0,489.0,272,58,48,10.0,INVALID,Negative login_count
U0000295,C01784,2025-02-20,11.0,889.0,190,74,49,20.0,INVALID,Usage record references customer not in subscriptions
U0000296,C01255,2025-05-29,4.0,759.0,396,52,30,50.0,VALID,No issues detected
,C00649,2026-01-09,0.0,653.0,335,41,43,,INVALID,Missing usage_id
U0000298,C00809,2025-01-02,39.0,1754.0,487,40,2,5.0,VALID,No issues detected
U0000299,C00821,2024-12-03,36.0,453.0,999,52,2,10.0,INVALID,Usage record references customer not in subscriptions
U0000300,C00512,2025-08-27,8.0,284.0,992,63,3,1.0,INVALID,Usage record references customer not in subscriptions
U0000301,C00006,2025-12-05,33.0,1100.0,564,8,17,100.0,VALID,No issues detected
U0000302,C00749,2024-03-12,,1542.0,925,6,87,10.0,INVALID,Usage record references customer not in subscriptions
U0000303,C01651,2024-12-04,31.0,554.0,662,66,77,5.0,VALID,No issues detected
U0000304,C01223,2025-04-28,8.0,1525.0,967,0,33,1.0,INVALID,Usage record references customer not in subscriptions
U0000305,C01422,2025-03-27,29.0,730.0,486,26,4,50.0,INVALID,Usage record references customer not in subscriptions
U0000306,C00141,2025-01-22,40.0,183.0,530,32,20,20.0,VALID,No issues detected
U0000307,C00900,2025-04-25,5.0,,411,43,55,50.0,INVALID,Usage record references customer not in subscriptions
U0000308,C01252,2025-05-23,31.0,1570.0,359,1,58,50.0,INVALID,Usage record references customer not in subscriptions
U0000309,C01419,2025-04-03,8.0,,408,17,37,5.0,INVALID,Usage record references customer not in subscriptions
U0000310,C01461,2024-01-14,42.0,279.0,900,38,50,2.0,INVALID,Usage record references customer not in subscriptions
U0000311,C00960,2025-06-26,8.0,124.0,841,51,64,5.0,INVALID,Usage record references customer not in subscriptions
U0000312,C00568,2025-12-28,33.0,515.0,103,37,85,100.0,VALID,No issues detected
U0000313,C00225,2025-06-30,-25.0,1417.0,948,28,39,20.0,INVALID,Negative login_count
U0000314,C00303,2025-11-19,52.0,1041.0,195,12,55,,INVALID,Usage record references customer not in subscriptions
U0000315,C00329,2024-01-30,13.0,429.0,512,20,8,100.0,VALID,No issues detected
U0000316,C01140,2025-04-25,42.0,-366.0,474,40,40,-5.0,INVALID,Negative active_minutes
U0000317,C99999,2025-04-13,9.0,768.0,277,78,42,100.0,INVALID,Usage record references customer not in subscriptions
U0000318,C01691,2024-02-28,43.0,585.0,338,39,53,,VALID,No issues detected
U0000319,C00759,2024-12-14,27.0,-195.0,530,39,56,50.0,INVALID,Usage record references customer not in subscriptions; Negative active_minutes
U0000320,C01119,2025-08-07,7.0,660.0,262,9,64,2.0,INVALID,Usage record references customer not in subscriptions
U0000321,C00534,2024-04-09,12.0,1938.0,582,67,0,5.0,VALID,No issues detected
U0000322,C01039,2024-08-18,29.0,768.0,337,60,84,,VALID,No issues detected
U0000323,C00417,2025-02-18,,389.0,450,6,61,100.0,VALID,No issues detected
U0000324,C01753,2024-01-06,31.0,,727,46,88,-5.0,INVALID,Usage record references customer not in subscriptions
U0000325,C00456,2025-05-07,33.0,330.0,962,77,39,100.0,VALID,No issues detected
U0000326,C00150,2025-03-12,26.0,1556.0,719,46,12,50.0,INVALID,Usage record references customer not in subscriptions
U0000327,C01160,2025-01-27,46.0,1547.0,439,73,55,1.0,INVALID,Usage record references customer not in subscriptions
U0000328,C01369,2025-07-09,22.0,821.0,524,1,57,,INVALID,Usage record references customer not in subscriptions
U0000329,C00826,2024-05-05,,1505.0,901,47,23,1.0,INVALID,Usage record references customer not in subscriptions
U0000330,C00092,2025-04-08,11.0,1720.0,975,10,72,100.0,INVALID,Usage record references customer not in subscriptions
U0000331,C00198,2025-09-24,50.0,,601,12,47,2.0,INVALID,Usage record references customer not in subscriptions
U0000332,C00013,2025-06-12,,635.0,893,39,26,2.0,VALID,No issues detected
U0000333,C00864,2025-09-07,8.0,361.0,441,41,10,50.0,VALID,No issues detected
U0000334,C00803,2025-03-26,46.0,,970,2,55,100.0,VALID,No issues detected
U0000335,C00041,2025-08-13,43.0,507.0,190,0,38,10.0,INVALID,Usage record references customer not in subscriptions
,C00716,2025-05-24,15.0,1027.0,681,8,90,5.0,INVALID,Missing usage_id
U0000337,C00441,2025-04-13,54.0,582.0,800,62,63,100.0,INVALID,Usage record references customer not in subscriptions
U0000338,C00708,2024-09-28,3.0,1231.0,586,46,81,-5.0,VALID,No issues detected
U0000339,C00715,2024-03-13,19.0,531.0,676,36,85,50.0,INVALID,Usage record references customer not in subscriptions
U0000340,C01589,2024-05-30,43.0,485.0,200,53,79,10.0,VALID,No issues detected
U0000341,C00705,2024-01-10,,-242.0,216,16,25,-5.0,INVALID,Usage record references customer not in subscriptions; Negative active_minutes
U0000342,C01441,2025-12-25,43.0,1760.0,721,1,33,50.0,VALID,No issues detected
U0000343,C00070,2025-07-19,11.0,1003.0,3,30,34,5.0,INVALID,Usage record references customer not in subscriptions
U0000344,C00722,2025-08-28,47.0,1744.0,133,61,43,1.0,VALID,No issues detected
U0000345,C00123,2025-09-18,37.0,1932.0,763,65,31,2.0,VALID,No issues detected
U0000346,C01580,2025-02-21,40.0,780.0,894,5,26,1.0,VALID,No issues detected
U0000347,C00327,2024-06-11,42.0,1950.0,544,67,24,2.0,VALID,No issues detected
U0000348,C00875,2024-07-25,23.0,1496.0,929,62,86,,INVALID,Usage record references customer not in subscriptions
U0000349,C00836,2024-09-03,49.0,1558.0,558,54,60,20.0,INVALID,Usage record references customer not in subscriptions
U0000350,C00224,2025-03-21,46.0,775.0,724,12,40,1.0,VALID,No issues detected
U0000351,C00774,2024-07-27,16.0,406.0,259,75,96,5.0,INVALID,Usage record references customer not in subscriptions
U0000352,C01562,2025-02-21,44.0,327.0,864,63,15,-5.0,INVALID,Usage record references customer not in subscriptions
U0000353,C01474,2025-11-16,,1341.0,418,22,7,1.0,INVALID,Usage record references customer not in subscriptions
U0000354,C00632,2025-06-20,8.0,678.0,950,65,3,,INVALID,Usage record references customer not in subscriptions
U0000355,C00235,2024-01-27,44.0,67.0,372,64,72,20.0,VALID,No issues detected
U0000356,C00884,2024-02-12,57.0,,96,32,86,50.0,VALID,No issues detected
U0000357,C00303,2025-04-10,27.0,701.0,18,39,88,1.0,INVALID,Usage record references customer not in subscriptions
U0000358,C00540,2025-09-08,4.0,1147.0,814,7,97,20.0,INVALID,Usage record references customer not in subscriptions
U0000359,C00756,2024-12-29,6.0,72.0,344,72,27,-5.0,VALID,No issues detected
U0000360,C00639,2024-04-18,,1620.0,575,24,90,2.0,VALID,No issues detected
U0000361,C01064,2024-07-27,34.0,1554.0,378,72,13,100.0,INVALID,Usage record references customer not in subscriptions
U0000362,C00895,2025-05-21,26.0,1320.0,305,65,45,-5.0,INVALID,Usage record references customer not in subscriptions
U0000363,C01472,2024-09-25,48.0,,291,56,75,100.0,INVALID,Usage record references customer not in subscriptions
U0000364,C00819,2025-08-06,28.0,282.0,222,24,84,2.0,INVALID,Usage record references customer not in subscriptions
U0000365,C00058,2026-01-20,,1699.0,315,55,23,20.0,INVALID,Usage record references customer not in subscriptions
U0000366,C00650,2025-08-02,3.0,710.0,859,27,1,1.0,VALID,No issues detected
U0000367,C01242,2025-04-08,29.0,1569.0,333,19,18,5.0,VALID,No issues detected
U0000368,C00301,2024-03-15,9.0,59.0,147,46,78,500.0,INVALID,Usage record references customer not in subscriptions
U0000369,C00913,2024-10-18,23.0,234.0,333,72,61,500.0,INVALID,Usage record references customer not in subscriptions
U0000370,C00598,2024-03-07,33.0,278.0,90,17,74,1.0,INVALID,Usage record references customer not in subscriptions
U0000371,C01085,2025-02-19,-2.0,213.0,264,66,70,-5.0,INVALID,Usage record references customer not in subscriptions; Negative login_count
U0000372,C01051,2025-12-15,36.0,1350.0,740,72,94,,INVALID,Usage record references customer not in subscriptions
U0000373,C00953,2025-04-11,-6.0,1366.0,792,52,48,500.0,INVALID,Usage record references customer not in subscriptions; Negative login_count
U0000374,C01142,2024-04-16,58.0,519.0,41,38,61,500.0,INVALID,Usage record references customer not in subscriptions
U0000375,C01654,2024-02-02,16.0,1699.0,909,27,81,-5.0,INVALID,Usage record references customer not in subscriptions
U0000376,C00721,2025-01-20,37.0,1072.0,281,52,8,-5.0,INVALID,Usage record references customer not in subscriptions
U0000377,C01736,2025-06-27,36.0,1266.0,620,5,48,1.0,INVALID,Usage record references customer not in subscriptions
U0000378,C00376,2024-04-09,51.0,1960.0,457,77,38,100.0,INVALID,Usage record references customer not in subscriptions
U0000379,C01517,2025-05-17,22.0,1545.0,241,4,17,10.0,INVALID,Usage record references customer not in subscriptions
U0000380,C00656,2024-09-09,48.0,1077.0,73,36,99,1.0,INVALID,Usage record references customer not in subscriptions
U0000381,C00731,2024-10-05,7.0,-23.0,960,47,42,1.0,INVALID,Usage record references customer not in subscriptions; Negative active_minutes
,C01405,2025-09-24,29.0,1170.0,857,15,1,1.0,INVALID,Missing usage_id; Usage record references customer not in subscriptions
U0000383,C00324,2025-01-12,43.0,1885.0,863,62,68,100.0,INVALID,Usage record references customer not in subscriptions
U0000384,C01725,2024-12-26,-28.0,776.0,293,67,77,10.0,INVALID,Negative login_count
U0000385,C00893,2024-03-16,48.0,771.0,277,54,82,50.0,VALID,No issues detected
U0000386,C01475,2024-01-16,38.0,1247.0,534,50,61,10.0,VALID,No issues detected
,C00462,2025-04-11,4.0,551.0,138,25,69,,INVALID,Missing usage_id
,C00557,2025-09-11,51.0,534.0,225,6,30,-5.0,INVALID,Missing usage_id; Usage record references customer not in subscriptions
U0000389,C00060,2024-11-08,19.0,1832.0,603,18,83,5.0,INVALID,Usage record references customer not in subscriptions
U0000390,C00161,2024-04-23,53.0,1257.0,926,3,47,10.0,VALID,No issues detected
U0000391,C00670,2025-12-02,12.0,1767.0,292,21,32,50.0,INVALID,Usage record references customer not in subscriptions
U0000392,C00813,2024-11-05,8.0,1517.0,959,58,38,5.0,INVALID,Usage record references customer not in subscriptions
U0000393,C01728,2024-07-01,53.0,419.0,542,27,39,2.0,INVALID,Usage record references customer not in subscriptions
U0000394,C00211,2025-07-22,22.0,1752.0,750,57,22,10.0,INVALID,Usage record references customer not in subscriptions
U0000395,C00976,2024-11-10,60.0,992.0,657,16,90,-5.0,INVALID,Usage record references customer not in subscriptions
U0000396,C00847,2025-07-24,1.0,483.0,642,78,67,,INVALID,Usage record references customer not in subscriptions
U0000397,C01199,2024-01-17,3.0,1986.0,817,16,18,5.0,VALID,No issues detected
U0000398,C01618,2024-12-23,20.0,,181,55,28,5.0,INVALID,Usage record references customer not in subscriptions
U0000399,C01108,2024-03-02,59.0,,6,2,91,500.0,VALID,No issues detected
U0000400,C01685,2025-11-06,19.0,1244.0,420,36,16,50.0,INVALID,Usage record references customer not in subscriptions
U0000401,C00830,2025-10-18,57.0,,144,15,36,100.0,VALID,No issues detected
,C01569,2025-12-02,12.0,582.0,426,29,6,100.0,INVALID,Missing usage_id
U0000403,C00513,2025-05-11,8.0,1096.0,740,8,82,1.0,VALID,No issues detected
U0000404,C01449,2025-02-26,,987.0,328,29,56,2.0,VALID,No issues detected
U0000405,C00596,2025-10-06,35.0,122.0,675,41,24,50.0,INVALID,Usage record references customer not in subscriptions
U0000406,C00726,2024-08-25,56.0,1163.0,925,9,87,2.0,INVALID,Usage record references customer not in subscriptions
U0000407,C01566,2024-08-29,46.0,184.0,918,79,68,,INVALID,Usage record references customer not in subscriptions
U0000408,C01572,2025-06-05,11.0,1633.0,701,54,35,1.0,INVALID,Usage record references customer not in subscriptions
U0000409,C01787,2025-02-20,-11.0,1386.0,12,1,55,5.0,INVALID,Negative login_count
U0000410,C01241,2024-10-01,33.0,898.0,359,30,79,-5.0,INVALID,Usage record references customer not in subscriptions
U0000411,C01195,2024-08-08,22.0,456.0,368,24,29,100.0,VALID,No issues detected
U0000412,C01143,2025-12-08,,508.0,724,72,17,100.0,VALID,No issues detected
U0000413,C01097,2025-02-22,39.0,77.0,761,43,64,100.0,INVALID,Usage record references customer not in subscriptions
U0000414,C00957,2025-10-28,,1909.0,347,37,62,2.0,VALID,No issues detected
U0000415,C01051,2025-01-29,-23.0,458.0,133,34,47,10.0,INVALID,Usage record references customer not in subscriptions; Negative login_count
U0000416,C00573,2024-09-09,55.0,1321.0,256,77,69,10.0,VALID,No issues detected
U0000417,C00573,2024-08-11,44.0,457.0,319,61,65,50.0,VALID,No issues detected
U0000418,C01513,2024-12-08,,512.0,835,30,83,1.0,VALID,No issues detected
U0000419,C01690,2024-01-05,22.0,57.0,532,54,94,2.0,INVALID,Usage record references customer not in subscriptions
U0000420,C01074,2025-02-22,52.0,1547.0,971,37,16,2.0,INVALID,Usage record references customer not in subscriptions
U0000421,C00115,2024-02-18,48.0,737.0,143,61,51,500.0,VALID,No issues detected
U0000422,C00183,2025-11-05,24.0,1371.0,458,53,84,10.0,INVALID,Usage record references customer not in subscriptions
U0000423,C01708,2024-08-25,56.0,1399.0,99,21,80,-5.0,INVALID,Usage record references customer not in subscriptions
U0000424,C00601,2025-01-05,0.0,739.0,119,61,2,5.0,VALID,No issues detected
U0000425,C00276,2025-01-11,33.0,1760.0,61,48,91,-5.0,INVALID,Usage record references customer not in subscriptions
U0000426,C00382,2025-08-14,4.0,904.0,843,58,5,5.0,VALID,No issues detected
U0000427,C00519,2024-02-14,0.0,222.0,755,77,87,5.0,INVALID,Usage record references customer not in subscriptions
U0000428,C00448,2024-10-12,58.0,1076.0,242,16,92,500.0,VALID,No issues detected
,C01623,2025-01-20,11.0,585.0,117,66,77,,INVALID,Missing usage_id; Usage record references customer not in subscriptions
U0000430,C00508,2025-07-03,,1128.0,438,57,63,,INVALID,Usage record references customer not in subscriptions
U0000431,C00648,2025-12-26,56.0,22.0,458,55,13,100.0,INVALID,Usage record references customer not in subscriptions
U0000432,C01125,2025-03-08,1.0,1762.0,902,48,94,,INVALID,Usage record references customer not in subscriptions
U0000433,C01648,2024-06-01,50.0,1475.0,768,55,75,5.0,INVALID,Usage record references customer not in subscriptions
U0000434,C01531,2025-09-27,9.0,107.0,412,12,22,-5.0,INVALID,Usage record references customer not in subscriptions
U0000435,C01098,2024-12-20,37.0,476.0,596,15,40,50.0,VALID,No issues detected
U0000436,C00103,2024-07-11,24.0,1316.0,335,54,81,2.0,VALID,No issues detected
U0000437,C00881,2025-08-04,13.0,317.0,71,59,56,-5.0,INVALID,Usage record references customer not in subscriptions
U0000438,C00167,2024-06-02,58.0,1472.0,604,1,54,,INVALID,Usage record references customer not in subscriptions
U0000439,C01674,2025-06-08,36.0,1938.0,110,10,9,50.0,INVALID,Usage record references customer not in subscriptions
,C00117,2024-04-16,37.0,-364.0,40,19,45,500.0,INVALID,Missing usage_id; Usage record references customer not in subscriptions; Negative active_minutes
U0000441,C00356,2024-07-31,17.0,48.0,101,61,58,10.0,VALID,No issues detected
U0000442,C01535,2025-06-20,27.0,1982.0,888,67,64,10.0,INVALID,Usage record references customer not in subscriptions
U0000443,C01768,2024-01-25,11.0,788.0,892,28,59,,INVALID,Usage record references customer not in subscriptions
U0000444,C00879,2025-01-12,,-399.0,120,12,14,20.0,INVALID,Negative active_minutes
U0000445,C00871,2024-08-15,,1022.0,258,23,47,100.0,VALID,No issues detected
